split_index,n_train,n_test,train_ess_pct,test_ess_pct,pairwise_pr_auc,pairwise_f1,hypergraph_pr_auc,hypergraph_f1,hyper_flag_pr_auc,hyper_flag_f1,hb_graph_pr_auc,hb_graph_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff,annot_pr_auc_diff,value_pr_auc_diff
1,2660,651,23.984962406015036,20.737327188940093,0.45119315811935967,0.4816053511705686,0.504809759500905,0.4919093851132686,0.5094821541677236,0.495114006514658,0.5156483719367877,0.503448275862069,0.06445521381742803,0.0218429246915004,0.010838612435882689,0.011538890748800379,0.004672394666818569,0.0061662177690641196
2,2698,613,22.97998517420311,24.95921696574225,0.6051824191756042,0.5667574931880109,0.5298196486823602,0.5698630136986301,0.5452161800521677,0.5444126074498568,0.561816066043794,0.6103542234332425,-0.043366353131810254,0.043596730245231585,0.03199641736143377,0.0404912097346124,0.015396531369807454,0.016599885991626318
3,2618,693,23.14744079449962,24.0981240981241,0.6611491521041418,0.5985401459854015,0.7282665904795014,0.6105769230769231,0.7293807040523731,0.6063569682151589,0.7142897519763926,0.6180048661800487,0.05314059987225073,0.019464720194647178,-0.013976838503108824,0.007427943103125556,0.0011141135728717222,-0.015090952075980546
4,2747,564,23.91700036403349,20.56737588652482,0.5289689227923393,0.5185185185185185,0.5554756398917031,0.5031847133757962,0.5251035399716736,0.5161290322580645,0.5447779378435321,0.5144694533762058,0.01580901505119281,-0.0040490651423127355,-0.010697702048170998,0.011284740000409577,-0.03037209992002954,0.01967439787185854
5,2552,759,24.137931034482758,20.685111989459813,0.41787001367561705,0.47783251231527096,0.5011062824572095,0.49514563106796117,0.5141140614162113,0.4845605700712589,0.5114007705195277,0.5,0.09353075684391066,0.022167487684729037,0.010294488062318252,0.004854368932038833,0.013007778959001848,-0.0027132908966835956
6,2644,667,24.24357034795764,19.79010494752624,0.43208599763121947,0.4281524926686217,0.4916944592899245,0.4731182795698925,0.49271033148587945,0.4835164835164835,0.4846070940706479,0.48863636363636365,0.05252109643942843,0.06048387096774194,-0.007087365219276609,0.01551808406647115,0.0010158721959549477,-0.008103237415231557
7,2684,627,22.876304023845005,25.358851674641148,0.5606627467572558,0.5265822784810127,0.5940844474610558,0.5398457583547558,0.5906387968727513,0.5380710659898477,0.5469615057710633,0.5412371134020618,-0.01370124098619252,0.014654834921049131,-0.04712294168999254,0.001391355047306031,-0.003445650588304483,-0.043677291101688054
8,2671,640,24.26057656308499,19.53125,0.37291189025149485,0.3920265780730897,0.48143520094149783,0.4745762711864407,0.45624534824041163,0.49142857142857144,0.4467848242253375,0.4809384164222874,0.07387293397384265,0.08891183834919769,-0.034650376716160336,0.006362145235846717,-0.0251898527010862,-0.009460524015074134
9,2655,656,23.163841807909606,24.085365853658537,0.5381127372111895,0.5287958115183246,0.5211702323159321,0.5326633165829145,0.4895862220474523,0.5506493506493506,0.5024033444953946,0.5402597402597402,-0.035709392715794874,0.011463928741415663,-0.01876688782053748,0.00759642367682567,-0.03158401026847979,0.012817122447942308
10,2640,671,22.87878787878788,25.18628912071535,0.6118417900678166,0.5467625899280576,0.6664987881009219,0.5627906976744186,0.666140353999102,0.5555555555555556,0.6572950565335884,0.5727699530516432,0.04545326646577186,0.026007363123585647,-0.00920373156733345,0.00997925537722466,-0.0003584341018199044,-0.008845297465513546
11,2672,639,22.642215568862277,26.291079812206576,0.5461491972303232,0.5359801488833746,0.5776892201384586,0.5352112676056338,0.5932353126358165,0.5327102803738317,0.594984441521638,0.5250596658711217,0.048835244291314805,-0.010920483012252902,0.017295221383179404,-0.010151601734512017,0.015546092497357944,0.0017491288858214604
12,2672,639,22.82934131736527,25.508607198748045,0.6614732493514993,0.5404255319148936,0.6125019862742811,0.5910165484633569,0.6206140357110038,0.5902439024390244,0.6224896702733811,0.5876543209876544,-0.038983579078118225,0.047228789072760735,0.009987683999099994,-0.003362227475702584,0.008112049436722724,0.0018756345623772708
13,2624,687,24.009146341463413,20.815138282387192,0.6011684880183388,0.5207756232686981,0.6456419327070586,0.5266106442577031,0.6402263832008509,0.523943661971831,0.645095790030429,0.5302593659942363,0.043927302012090275,0.009483742725538202,-0.0005461426766295574,0.003648721736533189,-0.005415549506207706,0.004869406829578149
14,2653,658,23.897474557105163,21.12462006079027,0.5160229267914737,0.44285714285714284,0.40923867601854685,0.43705463182897863,0.4073004784309468,0.47802197802197804,0.3995716533388189,0.4528301886792453,-0.11645127345265477,0.009973045822102455,-0.009667022679727966,0.01577555685026666,-0.0019381975876000546,-0.007728825092127911
15,2698,613,23.980726464047443,20.554649265905383,0.5383425901276884,0.5304878048780488,0.6146387090894867,0.5642633228840125,0.6227929802416841,0.5777777777777777,0.6469957359859296,0.5714285714285714,0.10865314585824126,0.04094076655052259,0.03235702689644293,0.007165248544558911,0.008154271152197357,0.024202755744245574
16,2643,668,24.063564131668556,20.508982035928145,0.3474863906658405,0.46601941747572817,0.40010122165077194,0.4739583333333333,0.40877813279771735,0.4776902887139108,0.4197296405184404,0.47692307692307695,0.07224324985259989,0.010903659447348779,0.019628418867668473,0.0029647435897436347,0.00867691114694541,0.010951507720723064
17,2659,652,23.6931177134261,21.932515337423315,0.6250705401820593,0.554089709762533,0.620011460030903,0.5651105651105651,0.6320245040399248,0.5574572127139364,0.673279067828375,0.5552825552825553,0.04820852764631567,0.001192845520022301,0.05326760779747197,-0.009828009828009798,0.012013044009021812,0.04125456378845016
18,2642,669,23.807721423164267,21.524663677130047,0.5555645776031471,0.5159574468085106,0.5039588063890823,0.5161290322580645,0.4908970490794636,0.5360824742268041,0.5096112449029964,0.5177664974619289,-0.045953332700150784,0.0018090506534182982,0.00565243851391406,0.00163746520386443,-0.013061757309618727,0.018714195823532787
19,2629,682,24.153670597185243,20.234604105571847,0.4749018761290324,0.45910290237467016,0.4978541829833423,0.5470588235294118,0.5135786944581543,0.5427728613569321,0.5274422323735504,0.5568862275449101,0.05254035624451797,0.09778332517023997,0.029588049390208093,0.009827404015498309,0.01572451147481202,0.013863537915396074
20,2571,740,23.881758070789576,21.486486486486488,0.458405786281903,0.46788990825688076,0.470575155931774,0.510752688172043,0.5229024317395381,0.5257452574525745,0.5306391446452795,0.5081967213114754,0.07223335836337652,0.04030681305459466,0.06006398871350549,-0.0025559668605675823,0.052327275807764084,0.007736712905741405
21,2690,621,22.899628252788105,25.28180354267311,0.49625441354603866,0.5492537313432836,0.5638533253144195,0.5406824146981627,0.5483425296531055,0.509915014164306,0.5243806427903556,0.486646884272997,0.028126229244316903,-0.06260684707028658,-0.039472682524063885,-0.05403553042516568,-0.01551079566131397,-0.023961886862749915
22,2637,674,23.701175578308682,21.958456973293767,0.5117378929992887,0.5459770114942529,0.5391141571177378,0.5263157894736842,0.5511592811035861,0.5129682997118156,0.5792980978510718,0.5470085470085471,0.06756020485178305,0.0010315355142941351,0.04018394073333398,0.020692757534862882,0.012045123985848338,0.02813881674748564
23,2744,567,22.59475218658892,26.984126984126984,0.5588030631465045,0.5879120879120879,0.5925060354132057,0.5260273972602739,0.607429946830912,0.5277777777777778,0.6126187315466505,0.5604395604395604,0.053815668400145955,-0.027472527472527486,0.020112696133444796,0.034412163179286526,0.014923911417706326,0.00518878471573847
24,2741,570,23.823422108719445,21.052631578947366,0.4688664939745131,0.42142857142857143,0.5222617637628519,0.5128205128205128,0.548190449866954,0.5209003215434084,0.5512236186406176,0.5342019543973942,0.08235712466610456,0.11277338296882272,0.028961854877765703,0.021381441576881377,0.02592868610410204,0.0030331687736636637
25,2697,614,23.915461624026698,20.846905537459286,0.5319210663456299,0.4563380281690141,0.5631793040246702,0.46195652173913043,0.5716554851618636,0.4528301886792453,0.5587004208507379,0.46831955922865015,0.026779354505108044,0.011981531059636064,-0.004478883173932302,0.006363037489519718,0.008476181137193395,-0.012955064311125697
26,2606,705,23.215656178050654,23.829787234042556,0.5194037303944138,0.49612403100775193,0.5572430664909642,0.5093457943925234,0.5653351409922757,0.5164319248826291,0.5677825285956316,0.5155131264916468,0.04837879820121782,0.01938909548389489,0.010539462104667385,0.006167332099123457,0.008092074501311441,0.002447387603355944
27,2713,598,23.811279026907485,21.237458193979933,0.39127533329005865,0.41403508771929826,0.49218733072213416,0.4713375796178344,0.5009151242589241,0.48297213622291024,0.5108788704732667,0.47249190938511326,0.1196035371832081,0.058456821665815006,0.01869153975113258,0.001154329767278861,0.008727793536789985,0.009963746214342595
28,2716,595,23.85861561119293,21.008403361344538,0.6073198188870588,0.5822784810126582,0.5616156408544011,0.5669781931464174,0.5201813505549261,0.5976331360946746,0.5475421165736911,0.592375366568915,-0.05977770231336765,0.010096885556256763,-0.01407352428070996,0.025397173422497588,-0.041434290299474985,0.027360766018765026
29,2607,704,23.782125047947833,21.732954545454543,0.45593969004628254,0.43137254901960786,0.4674021502076291,0.4873096446700508,0.4895408673118377,0.4767123287671233,0.4962529465209128,0.4908616187989556,0.040313256474630244,0.05948906977934776,0.02885079631328369,0.0035519741289048445,0.022138717104208616,0.0067120792090750725
30,2709,602,23.403469915097823,23.089700996677742,0.5217109919442069,0.46153846153846156,0.5557265094476661,0.46956521739130436,0.5581695725469715,0.4783861671469741,0.5761028547263516,0.4764705882352941,0.054391862782144695,0.014932126696832526,0.02037634527868548,0.006905370843989733,0.0024430630993054203,0.01793328217938006
31,2682,629,22.706935123042506,26.073131955484897,0.6188183126118996,0.5668934240362812,0.5664822270240741,0.5707865168539326,0.5345733364106613,0.5675675675675675,0.5274902786881336,0.527363184079602,-0.09132803392376598,-0.03953023995667915,-0.03899194833594055,-0.043423332774330525,-0.031908890613412844,-0.007083057722527708
32,2687,624,24.00446594715296,20.51282051282051,0.483007805523569,0.4521072796934866,0.5397512849088042,0.5527950310559007,0.5500026137563563,0.546031746031746,0.5289404536907591,0.5294117647058824,0.04593264816719017,0.07730448501239578,-0.010810831218045047,-0.023383266350018306,0.010251328847552088,-0.021062160065597135
33,2645,666,23.780718336483933,21.62162162162162,0.6080377653563437,0.5895953757225434,0.6382830393265111,0.5934065934065934,0.6591387703474919,0.6077348066298343,0.6688527885399654,0.6038781163434903,0.06081502318362175,0.014282740620946921,0.030569749213454345,0.010471522936896904,0.020855731020980817,0.009714018192473528
34,2683,628,23.630264629146478,22.13375796178344,0.581403829744987,0.5582655826558266,0.6192045076017887,0.5570291777188329,0.6306972485725024,0.5473684210526316,0.623244543374559,0.5582655826558266,0.04184071362957198,0.0,0.004040035772770345,0.0012364049369937291,0.011492740970713733,-0.007452705197943388
35,2702,609,23.538119911176906,22.495894909688012,0.4665587271550564,0.5079365079365079,0.5787734788267568,0.5432835820895522,0.5850043062524376,0.5498489425981873,0.596734925641284,0.5705705705705706,0.13017619848622763,0.06263406263406268,0.01796144681452727,0.027286988481018404,0.006230827425680818,0.011730619388846453
36,2634,677,23.652239939255885,22.156573116691288,0.5869722852222041,0.5340314136125655,0.5490801327453622,0.554016620498615,0.5577757011271275,0.5611111111111111,0.5638974971797378,0.533724340175953,-0.02307478804246632,-0.00030707343661240394,0.014817364434375646,-0.02029228032266195,0.008695568381765328,0.006121796052610318
37,2728,583,22.653958944281523,26.58662092624357,0.5797648136182934,0.555858310626703,0.6212220926290228,0.6015831134564644,0.6365733663302772,0.5494505494505495,0.6536996785463249,0.5837837837837838,0.07393486492803159,0.027925473157080827,0.0324775859173021,-0.01779932967268061,0.015351273701254331,0.017126312216047768
38,2691,620,24.1917502787068,19.67741935483871,0.4807938377072215,0.46706586826347307,0.5374748268274101,0.44242424242424244,0.5182729085587097,0.4484848484848485,0.5347772189728159,0.4892966360856269,0.05398338126559443,0.02223076782215383,-0.002697607854594164,0.04687239366138446,-0.019201918268700435,0.01650431041410627
39,2694,617,24.31328878990349,19.124797406807133,0.502793545692674,0.49640287769784175,0.5354313380890924,0.5292096219931272,0.5508142924967531,0.5259515570934256,0.5612405391004979,0.49324324324324326,0.05844699340782389,-0.0031596344545984922,0.02580920101140549,-0.0359663787498839,0.015382954407660687,0.010426246603744804
40,2619,692,23.749522718594886,21.820809248554912,0.5214510605690146,0.5393939393939394,0.5802307902852242,0.5485714285714286,0.6072687127605774,0.5180722891566265,0.6395518574653701,0.5771428571428572,0.11810079689635555,0.037748917748917754,0.05932106718014596,0.02857142857142858,0.027037922475353193,0.032283144704792766
41,2602,709,24.327440430438124,19.746121297602258,0.44011152155983935,0.45023696682464454,0.49300845527044435,0.4475920679886686,0.484450175733756,0.4450704225352113,0.5263176268820544,0.47752808988764045,0.08620610532221507,0.027291123062995915,0.03330917161161007,0.029936021898971876,-0.008558279536688362,0.04186745114829843
42,2724,587,24.008810572687224,20.272572402044293,0.5881035935110164,0.5386819484240688,0.6047837203746972,0.48955223880597015,0.6292896108216217,0.49696969696969695,0.6484406842523549,0.5297619047619048,0.06033709074133853,-0.008920043662164034,0.04365696387765772,0.040209665955934615,0.024505890446924528,0.01915107343073319
43,2626,685,23.45773038842346,22.919708029197082,0.6372829746790253,0.5831325301204819,0.6757159930354008,0.5772151898734177,0.6765321858927624,0.5861182519280206,0.7001186463136108,0.5985037406483791,0.06283567163458548,0.015371210527897139,0.024402653278210007,0.02128855077496139,0.000816192857361675,0.023586460420848332
44,2661,650,22.923712889891018,25.076923076923073,0.6335691844083562,0.5768194070080862,0.6136698168282689,0.5604113110539846,0.6405918674511156,0.5655526992287918,0.6470994035399092,0.5699481865284974,0.013530219131553056,-0.006871220479588769,0.03342958671164031,0.009536875474512874,0.026922050622846694,0.0065075360887936196
45,2732,579,22.73060029282577,26.252158894645945,0.5300963581834953,0.5589041095890411,0.579767530827227,0.5667574931880109,0.5622010413859658,0.5659340659340659,0.5847530646521228,0.5983827493261455,0.054656706468627525,0.039478639737104415,0.00498553382489586,0.031625256138134605,-0.017566489441261157,0.022552023266157017
46,2655,656,23.992467043314498,20.73170731707317,0.442771807703976,0.41228070175438597,0.46553150135485405,0.38443935926773454,0.46494707629915744,0.4,0.4732772536718117,0.4370179948586118,0.03050544596783572,0.024737293104225844,0.007745752316957677,0.052578635590877276,-0.0005844250556966135,0.00833017737265429
47,2749,562,23.53583121134958,22.419928825622776,0.5307000754337652,0.5589225589225589,0.5762144911173208,0.5632911392405063,0.5908296435071052,0.5472312703583062,0.6252841300232772,0.5610561056105611,0.09458405458951202,0.0021335466880021414,0.04906963890595639,-0.00223503362994526,0.014615152389784392,0.034454486516172
48,2705,606,23.401109057301294,23.1023102310231,0.5628524613470043,0.5306122448979592,0.5805090866108188,0.5501432664756447,0.594269649697177,0.5657142857142857,0.5894172129271655,0.56973293768546,0.02656475158016125,0.039120692787500744,0.008908126316346743,0.01958967120981525,0.013760563086358202,-0.004852436770011459
49,2693,618,23.356851095432603,23.300970873786408,0.6025568426548222,0.4880636604774536,0.6058695775282562,0.4948453608247423,0.6143686962232123,0.5063291139240507,0.6091550306459425,0.5104166666666666,0.006598187991120219,0.022353006189213043,0.0032854531176862434,0.015571305841924343,0.00849911869495612,-0.005213665577269877
50,2626,685,24.105102817974107,20.437956204379564,0.3168229032254886,0.41116751269035534,0.382059412531242,0.44808743169398907,0.3976352321654603,0.45125348189415043,0.3990471581493663,0.45938375350140054,0.0822242549238777,0.0482162408110452,0.016987745618124328,0.011296321807411469,0.015575819634218335,0.0014119259839059928
