split_index,n_train,n_test,train_ess_pct,test_ess_pct,pairwise_pr_auc,hypergraph_pr_auc,hyper_flag_pr_auc,hb_graph_pr_auc
1,2660,651,23.984962406015036,20.737327188940093,0.45119315811935967,0.504809759500905,0.5094821541677236,0.5156483719367877
2,2698,613,22.97998517420311,24.95921696574225,0.6051824191756042,0.5298196486823602,0.5452161800521677,0.561816066043794
3,2618,693,23.14744079449962,24.0981240981241,0.6611491521041418,0.7282665904795014,0.7293807040523731,0.7142897519763926
4,2747,564,23.91700036403349,20.56737588652482,0.5289689227923393,0.5554756398917031,0.5251035399716736,0.5447779378435321
5,2552,759,24.137931034482758,20.685111989459813,0.41787001367561705,0.5011062824572095,0.5141140614162113,0.5114007705195277
6,2644,667,24.24357034795764,19.79010494752624,0.43208599763121947,0.4916944592899245,0.49271033148587945,0.4846070940706479
7,2684,627,22.876304023845005,25.358851674641148,0.5606627467572558,0.5940844474610558,0.5906387968727513,0.5469615057710633
8,2671,640,24.26057656308499,19.53125,0.37291189025149485,0.48143520094149783,0.45624534824041163,0.4467848242253375
9,2655,656,23.163841807909606,24.085365853658537,0.5381127372111895,0.5211702323159321,0.4895862220474523,0.5024033444953946
10,2640,671,22.87878787878788,25.18628912071535,0.6118417900678166,0.6664987881009219,0.666140353999102,0.6572950565335884
11,2672,639,22.642215568862277,26.291079812206576,0.5461491972303232,0.5776892201384586,0.5932353126358165,0.594984441521638
12,2672,639,22.82934131736527,25.508607198748045,0.6614732493514993,0.6125019862742811,0.6206140357110038,0.6224896702733811
13,2624,687,24.009146341463413,20.815138282387192,0.6011684880183388,0.6456419327070586,0.6402263832008509,0.645095790030429
14,2653,658,23.897474557105163,21.12462006079027,0.5160229267914737,0.40923867601854685,0.4073004784309468,0.3995716533388189
15,2698,613,23.980726464047443,20.554649265905383,0.5383425901276884,0.6146387090894867,0.6227929802416841,0.6469957359859296
16,2643,668,24.063564131668556,20.508982035928145,0.3474863906658405,0.40010122165077194,0.40877813279771735,0.4197296405184404
17,2659,652,23.6931177134261,21.932515337423315,0.6250705401820593,0.620011460030903,0.6320245040399248,0.673279067828375
18,2642,669,23.807721423164267,21.524663677130047,0.5555645776031471,0.5039588063890823,0.4908970490794636,0.5096112449029964
19,2629,682,24.153670597185243,20.234604105571847,0.4749018761290324,0.4978541829833423,0.5135786944581543,0.5274422323735504
20,2571,740,23.881758070789576,21.486486486486488,0.458405786281903,0.470575155931774,0.5229024317395381,0.5306391446452795
21,2690,621,22.899628252788105,25.28180354267311,0.49625441354603866,0.5638533253144195,0.5483425296531055,0.5243806427903556
22,2637,674,23.701175578308682,21.958456973293767,0.5117378929992887,0.5391141571177378,0.5511592811035861,0.5792980978510718
23,2744,567,22.59475218658892,26.984126984126984,0.5588030631465045,0.5925060354132057,0.607429946830912,0.6126187315466505
24,2741,570,23.823422108719445,21.052631578947366,0.4688664939745131,0.5222617637628519,0.548190449866954,0.5512236186406176
25,2697,614,23.915461624026698,20.846905537459286,0.5319210663456299,0.5631793040246702,0.5716554851618636,0.5587004208507379
26,2606,705,23.215656178050654,23.829787234042556,0.5194037303944138,0.5572430664909642,0.5653351409922757,0.5677825285956316
27,2713,598,23.811279026907485,21.237458193979933,0.39127533329005865,0.49218733072213416,0.5009151242589241,0.5108788704732667
28,2716,595,23.85861561119293,21.008403361344538,0.6073198188870588,0.5616156408544011,0.5201813505549261,0.5475421165736911
29,2607,704,23.782125047947833,21.732954545454543,0.45593969004628254,0.4674021502076291,0.4895408673118377,0.4962529465209128
30,2709,602,23.403469915097823,23.089700996677742,0.5217109919442069,0.5557265094476661,0.5581695725469715,0.5761028547263516
31,2682,629,22.706935123042506,26.073131955484897,0.6188183126118996,0.5664822270240741,0.5345733364106613,0.5274902786881336
32,2687,624,24.00446594715296,20.51282051282051,0.483007805523569,0.5397512849088042,0.5500026137563563,0.5289404536907591
33,2645,666,23.780718336483933,21.62162162162162,0.6080377653563437,0.6382830393265111,0.6591387703474919,0.6688527885399654
34,2683,628,23.630264629146478,22.13375796178344,0.581403829744987,0.6192045076017887,0.6306972485725024,0.623244543374559
35,2702,609,23.538119911176906,22.495894909688012,0.4665587271550564,0.5787734788267568,0.5850043062524376,0.596734925641284
36,2634,677,23.652239939255885,22.156573116691288,0.5869722852222041,0.5490801327453622,0.5577757011271275,0.5638974971797378
37,2728,583,22.653958944281523,26.58662092624357,0.5797648136182934,0.6212220926290228,0.6365733663302772,0.6536996785463249
38,2691,620,24.1917502787068,19.67741935483871,0.4807938377072215,0.5374748268274101,0.5182729085587097,0.5347772189728159
39,2694,617,24.31328878990349,19.124797406807133,0.502793545692674,0.5354313380890924,0.5508142924967531,0.5612405391004979
40,2619,692,23.749522718594886,21.820809248554912,0.5214510605690146,0.5802307902852242,0.6072687127605774,0.6395518574653701
41,2602,709,24.327440430438124,19.746121297602258,0.44011152155983935,0.49300845527044435,0.484450175733756,0.5263176268820544
42,2724,587,24.008810572687224,20.272572402044293,0.5881035935110164,0.6047837203746972,0.6292896108216217,0.6484406842523549
43,2626,685,23.45773038842346,22.919708029197082,0.6372829746790253,0.6757159930354008,0.6765321858927624,0.7001186463136108
44,2661,650,22.923712889891018,25.076923076923073,0.6335691844083562,0.6136698168282689,0.6405918674511156,0.6470994035399092
45,2732,579,22.73060029282577,26.252158894645945,0.5300963581834953,0.579767530827227,0.5622010413859658,0.5847530646521228
46,2655,656,23.992467043314498,20.73170731707317,0.442771807703976,0.46553150135485405,0.46494707629915744,0.4732772536718117
47,2749,562,23.53583121134958,22.419928825622776,0.5307000754337652,0.5762144911173208,0.5908296435071052,0.6252841300232772
48,2705,606,23.401109057301294,23.1023102310231,0.5628524613470043,0.5805090866108188,0.594269649697177,0.5894172129271655
49,2693,618,23.356851095432603,23.300970873786408,0.6025568426548222,0.6058695775282562,0.6143686962232123,0.6091550306459425
50,2626,685,24.105102817974107,20.437956204379564,0.3168229032254886,0.382059412531242,0.3976352321654603,0.3990471581493663
